geo_id,geography_name,borough,total_renter_households,rent_burdened_households,severely_rent_burdened_households,rent_burden_rate,severe_rent_burden_rate
1400000US36081006900,Census Tract 69; Queens County; New York,Queens,1975,734,286,37.2,14.5
1400000US36081115500,Census Tract 1155; Queens County; New York,Queens,399,135,58,33.8,14.5
1400000US36081006501,Census Tract 65.01; Queens County; New York,Queens,1557,623,230,40.0,14.8
1400000US36081076901,Census Tract 769.01; Queens County; New York,Queens,1088,299,161,27.5,14.8
1400000US36081062900,Census Tract 629; Queens County; New York,Queens,844,526,126,62.3,14.9
1400000US36081066100,Census Tract 661; Queens County; New York,Queens,94,20,14,21.3,14.9
1400000US36081006502,Census Tract 65.02; Queens County; New York,Queens,1520,707,229,46.5,15.1
1400000US36081036700,Census Tract 367; Queens County; New York,Queens,544,340,82,62.5,15.1
1400000US36081054900,Census Tract 549; Queens County; New York,Queens,1495,498,226,33.3,15.1
1400000US36081063700,Census Tract 637; Queens County; New York,Queens,415,134,63,32.3,15.2
1400000US36081010000,Census Tract 100; Queens County; New York,Queens,191,53,29,27.7,15.2
